MX0411_TGCTTT	MX0411_TCAAGT	MX0404_ATGTTT	MX0404_ACATCG	MX0781_TAGGAT	MX0781_CTATCT	MX0411_GTAGCC	MX0405_CGTGAT	MX0405_CAAGTT	MX0781_ATCAGT	MX0405_ATTGGC	MX0405_CTGATC	MX0781_TCTTCT	MX0404_CTGATC	MX0404_GATCTG	MX0405_CGTACG	MX0404_TCAAGT	MX0404_ATTGGC	MX0781_GAGAGT	MX0781_AATTAT	MX0781_GCCGGT	MX0404_TGCTTT	MX0404_TACAAG	MX0404_CGTGAT	MX0781_AGATGT	MX0405_ACATCG	MX0781_CCGTAT	MX0781_CTGGGT	MX0404_AAGCTA	MX0404_TGGTCA	MX0781_TATCGT	MX0404_GTAGCC	MX0781_GTTTGT	MX0781_AGCGCT	MX0411_TACAAG	MX0781_GATGCT	MX0781_CGGCCT	MX0405_AAGCTA
NOVELM00149.NOVELM00149M	4.23729318391103	1.01838043037826	6.48252151729005	2.22188225529911	0	5.8571700544907	0	3.76967966899176	2.37424924387752	5.46600994648417	2.01882277932507	1.9887095331899	6.01629443927773	1.95775187966085	4.3279583334875	4.13826059299348	3.09741765981727	0.881424523187606	6.64983386025532	0	5.68501431458998	1.29893742210668	5.02870465214168	4.26320523181987	4.4623167635615	4.13826059299348	5.3148690594412	5.76756245376342	2.60586904883001	3.97618851939609	6.01629443927773	2.9711603870994	4.8725293701649	0	3.14785144228149	6.16641119920204	0	1.12663586513215
hsa-mir-106a.MIMAT0000103	4.75916049266558	4.06474917461318	6.44532203753551	5.6641062343519	7.26670355179801	5.61027655241916	4.80870302775104	7.60771811725985	4.80870302775104	6.83661999773509	6.28906653984943	3.38257887967385	7.26670355179801	5.953392830647	5.63634210471646	4.80870302775104	6.10853010631985	6.07622578687397	6.94155929045991	6.57887371532712	6.97795245901537	6.68552537164245	7.81586642259032	4.75916049266558	6.16641119920204	5.12687748069744	6.48252151729005	6.91056830660742	4.8725293701649	4.73172638760387	6.64983386025532	6.79558554151983	6.35217132377477	7.26670355179801	5.61027655241916	6.23006470630324	6.28906653984943	6.35217132377477
hsa-mir-4677.MIMAT0019761	3.08836595274037	3.82830409775339	1.94172060400689	1.68265938134842	3.78809926793935	4.06474917461318	4.08837067125183	3.2478914961102	2.05174226303526	3.82830409775339	2.58833824083476	3.84679768310878	4.80870302775104	2.11649981037213	4.61354339166876	3.78809926793935	3.82830409775339	4.90013330800066	3.53097242498454	4.4623167635615	3.2478914961102	1.1144300618121	2.89846637076086	1.94172060400689	4.82960580875822	2.13397483193098	3.99820245413553	3.92907993924791	4.75916049266558	4.58706795254105	3.95349915657154	3.34127917043243	3.88586488468386	4.8725293701649	4.02087175086818	3.02686773071828	4.73172638760387	3.90528228775382
hsa-mir-3677.MIMAT0018101	2.69292361394246	0.945540330375464	5.17568219815355	2.54617098749015	5.17568219815355	3.61854596473257	4.02087175086818	5.82657853472268	3.04941955881707	2.09914806777867	3.26826045060664	1.79517456322021	4.06474917461318	2.52162672936747	0	2.32271947838244	0	2.11649981037213	3.07871498501196	3.59997969306866	3.3047642073571	1.95775187966085	3.36269901101144	2.89846637076086	4.28720632415505	3.15728371126396	4.08837067125183	2.64185007495321	1.15164591530809	2.79458020291909	3.74887913224826	3.82830409775339	3.44677230814912	4.04176175456594	3.48590333385633	4.3279583334875	3.10641292890555	1.88369573314316
hsa-mir-766.MIMAT0003888	6.57887371532712	7.38434753355515	4.68153616894904	3.66233291514979	6.87184914955783	5.88861161605608	6.51583821496451	5.46600994648417	6.38532432274285	5.41000332111113	6.83661999773509	5.07586487793215	6.97795245901537	5.82657853472268	4.97647978961503	6.19786884591739	5.46600994648417	6.68552537164245	7.38434753355515	7.21994452129343	7.4195412385589	4.04176175456594	6.68552537164245	7.38434753355515	6.54991757576404	6.28906653984943	6.68552537164245	7.34386403021862	4.82960580875822	5.17568219815355	6.13976848673924	6.10853010631985	7.3009351843519	7.09352660826047	6.91056830660742	7.46947791311019	7.34386403021862	7.17624412452934
hsa-mir-769.MIMAT0003886	3.90528228775382	3.71009967444037	3.78809926793935	3.32390283718301	5.76756245376342	4.58706795254105	3.73001122219984	3.78809926793935	2.99017871917746	4.92212829557269	3.38257887967385	3.68627950669885	4.11474164316359	2.14735456409504	4.34779432692407	3.06899902170395	5.17568219815355	5.17568219815355	4.80870302775104	4.18361256030694	5.26137655770001	3.46707410583783	4.26320523181987	3.36269901101144	5.43785030270395	4.06474917461318	6.04449213119326	4.26320523181987	3.66233291514979	3.61854596473257	4.08837067125183	5.76756245376342	5.26137655770001	6.68552537164245	3.78809926793935	4.75916049266558	5.76756245376342	4.97647978961503
hsa-mir-6087.MIMAT0023712	5.43785030270395	4.41940342842718	5.41000332111113	5.88861161605608	1.79517456322021	6.97795245901537	0.494136017574009	4.08837067125183	4.08837067125183	7.51727968479053	3.90528228775382	4.58706795254105	7.51727968479053	6.07622578687397	6.75983095324874	6.44532203753551	7.90183759405263	3.22823502650085	5.88861161605608	5.8571700544907	6.38532432274285	3.61854596473257	5.71203383873304	6.54991757576404	8.03380275458002	5.43785030270395	8.48535231773933	7.46947791311019	5.8571700544907	6.91056830660742	6.85434210350108	3.80696412350747	6.48252151729005	5.52416051452527	4.97647978961503	8.88274268336303	2.81283529731574	3.74887913224826
hsa-mir-150.MIMAT0004610	0.506743744703518	3.36269901101144	1.47852203559971	4.73172638760387	4.39519867210703	2.95236584258227	4.5329591242796	1.6697992617197	5.20385342774114	4.34779432692407	2.65713870400913	3.48590333385633	4.82960580875822	2.9711603870994	2.93524042970858	5.71203383873304	0	2.86754338445654	3.71009967444037	4.61354339166876	3.32390283718301	2.72909573742139	0.430043662970208	2.62324908806629	3.78809926793935	1.49214319528297	5.12687748069744	4.08837067125183	2.44847896747099	3.3047642073571	5.00146876623438	0	5.52416051452527	3.44677230814912	1.94172060400689	4.41940342842718	4.4623167635615	2.67481803721792
hsa-mir-423.MIMAT0001340	6.10853010631985	6.28906653984943	6.26043369316696	6.38532432274285	8.17880768831904	7.65062169757905	5.92189774110856	8.03380275458002	6.07622578687397	8.21795521766886	6.10853010631985	6.87184914955783	7.34386403021862	6.26043369316696	7.65062169757905	6.07622578687397	6.41356815596353	7.17624412452934	8.03380275458002	7.38434753355515	7.98553988699396	7.60771811725985	6.48252151729005	6.64983386025532	8.26617914226918	6.23006470630324	8.58310730558459	6.75983095324874	7.17624412452934	6.57887371532712	7.1346516755176	7.21994452129343	7.81586642259032	9.20340553650288	6.57887371532712	7.81586642259032	8.35184871787169	7.56386017266386
hsa-mir-425.MIMAT0001343	4.63340571343809	3.86734761634075	2.00620177307613	1.16319629126866	4.56493905462503	4.63340571343809	2.32271947838244	2.2073144970719	2.77866467573414	4.23729318391103	5.05489158283722	1.68265938134842	4.75916049266558	2.32271947838244	2.58833824083476	1.72476603036485	2.32271947838244	3.78809926793935	3.50811544167199	4.63340571343809	3.84679768310878	4.08837067125183	2.52162672936747	4.08837067125183	3.53097242498454	3.1277946319525	4.39519867210703	3.5498049373617	2.14735456409504	0.785007900993145	4.30789458302452	2.81283529731574	3.50811544167199	4.92212829557269	4.2092244820508	3.57463089556795	4.92212829557269	2.76304055244713
NOVELM00078.NOVELM00078S	5.92189774110856	3.08836595274037	5.98421566265654	5.36285636364521	2.53850016994221	6.54991757576404	1.86918623089765	2.74562542397176	3.66233291514979	6.61516149033531	3.66233291514979	4.26320523181987	7.17624412452934	3.80696412350747	5.98421566265654	5.46600994648417	6.04449213119326	2.62324908806629	5.79770222898509	4.26320523181987	6.41356815596353	2.25473611509164	4.61354339166876	6.16641119920204	6.94155929045991	5.20385342774114	6.44532203753551	6.28906653984943	4.34779432692407	3.68627950669885	6.28906653984943	2.57207164162835	6.71917656601077	2.93524042970858	5.58311735057483	7.93939198838555	1.21708322747932	2.44074823786081
NOVELM00289.NOVELM00289M	2.79458020291909	0.530420147673379	1.7671542628781	1.75315575172009	4.16138103559415	3.2478914961102	2.05174226303526	1.5996657946374	0.5639077542126	5.79770222898509	2.42435818044503	2.2073144970719	2.11649981037213	2.35945403347946	3.3047642073571	0	2.82236755947157	4.3279583334875	2.16383442987705	2.71103947906738	2.44074823786081	2.53850016994221	4.18361256030694	3.01066998159256	1.00057362651703	2.99017871917746	3.66233291514979	3.44677230814912	1.72476603036485	2.88259287055787	3.26826045060664	1.12663586513215	4.16138103559415	2.64185007495321	2.60586904883001	2.71103947906738	2.06890153274253	2.22188225529911
hsa-mir-93.MIMAT0004509	4.11474164316359	4.84981966343798	3.2875971440001	3.88586488468386	5.68501431458998	4.41940342842718	4.16138103559415	4.04176175456594	3.88586488468386	4.39519867210703	2.99017871917746	3.61854596473257	3.71009967444037	4.41940342842718	2.76304055244713	3.48590333385633	3.36269901101144	4.43938804145645	4.75916049266558	5.55688701083564	4.41940342842718	4.8725293701649	6.91056830660742	4.56493905462503	5.92189774110856	2.58833824083476	4.75916049266558	4.41940342842718	3.71009967444037	2.29694810440344	4.78279831446098	4.68153616894904	4.65702943778433	5.55688701083564	3.92907993924791	4.58706795254105	5.3148690594412	3.95349915657154
hsa-mir-335.MIMAT0004703	2.29694810440344	2.76304055244713	3.86734761634075	2.13397483193098	5.52416051452527	4.50850978497224	3.82830409775339	2.19384173929302	2.88259287055787	3.23809673804507	4.37112121947305	5.00146876623438	3.84679768310878	3.66233291514979	3.1277946319525	2.83183725267015	4.11474164316359	4.92212829557269	3.02686773071828	4.30789458302452	4.5329591242796	4.41940342842718	4.34779432692407	2.53850016994221	4.34779432692407	0.468000914848805	4.8725293701649	3.97618851939609	2.86754338445654	1.58481046503449	4.23729318391103	5.00146876623438	4.58706795254105	4.97647978961503	0	3.82830409775339	4.80870302775104	4.50850978497224
hsa-mir-874.MIMAT0004911	5.15173103583758	5.36285636364521	4.41940342842718	5.28941620968993	6.94155929045991	5.73931550288461	4.73172638760387	3.26826045060664	4.68153616894904	6.35217132377477	4.26320523181987	6.32098511729863	5.81221262746807	6.28906653984943	5.36285636364521	4.63340571343809	4.30789458302452	5.71203383873304	6.04449213119326	6.19786884591739	5.76756245376342	5.07586487793215	2.34012550995505	5.28941620968993	5.98421566265654	4.43938804145645	5.15173103583758	5.17568219815355	4.43938804145645	4.65702943778433	5.41000332111113	2.31003214161126	6.04449213119326	6.10853010631985	4.48569443397015	6.83661999773509	6.35217132377477	5.61027655241916
hsa-mir-1307.MIMAT0005951	10.3452878297386	9.83847095073242	8.58310730558459	9.09637657625615	11.1436672716446	10.6842107261631	11.1436672716446	10.5706544978569	9.53733818727787	9.42594458134766	9.14967127544163	9.65399633717883	9.30739891600878	9.53733818727787	10.1034052026155	9.77746121176063	9.03777007864624	10.6842107261631	8.21795521766886	9.71958625665191	10.6842107261631	7.65062169757905	9.71958625665191	8.6960951162418	11.0445511275528	8.35184871787169	10.6842107261631	10.5706544978569	10.8557738049906	9.59512709881994	9.77746121176063	10.5069894560841	10.4275625160825	10.4275625160825	9.53733818727787	10.9456436859041	10.5706544978569	9.59512709881994
